Trade,Open Time,Order,Close Time,Open Price,Close Price,Return ($),Balance,Return (Pips),Trade Classification
888,9/8/2014 23:00,Buy,9/9/2014 0:00,0.82582,0.82571,($2.10),"$10,738.80 ",-1.1,Neutral
889,9/9/2014 10:00,Buy,9/9/2014 10:00,0.82429,0.82612,$17.30 ,"$10,756.10 ",18.3,Winning
890,9/9/2014 13:00,Buy,9/9/2014 14:00,0.82314,0.82272,($5.20),"$10,750.90 ",-4.2,Neutral
891,9/9/2014 19:00,Sell,9/9/2014 19:00,0.82514,0.82542,($3.80),"$10,747.10 ",-2.8,Neutral
892,9/9/2014 22:00,Buy,9/9/2014 22:00,0.82447,0.8241,($4.70),"$10,742.40 ",-3.7,Neutral
893,9/11/2014 1:00,Buy,9/11/2014 2:00,0.81869,0.81794,($8.50),"$10,733.90 ",-7.5,Losing
894,9/11/2014 5:00,Buy,9/11/2014 5:00,0.81693,0.81806,$10.30 ,"$10,744.20 ",11.3,Winning
895,9/11/2014 19:00,Sell,9/11/2014 19:00,0.81941,0.81812,$11.90 ,"$10,756.10 ",12.9,Winning
896,9/12/2014 14:00,Sell,9/12/2014 14:00,0.81522,0.81443,$6.90 ,"$10,763.00 ",7.9,Winning
897,9/14/2014 15:00,Buy,9/14/2014 15:00,0.81326,0.81556,$22.00 ,"$10,785.00 ",23,Winning
898,9/15/2014 10:00,Sell,9/15/2014 10:00,0.81782,0.81654,$11.80 ,"$10,796.80 ",12.8,Winning
899,9/16/2014 1:00,Buy,9/16/2014 2:00,0.8164,0.81584,($6.60),"$10,790.20 ",-5.6,Losing
900,9/16/2014 17:00,Buy,9/16/2014 19:00,0.81959,0.81893,($7.60),"$10,782.60 ",-6.6,Losing
901,9/16/2014 21:00,Buy,9/16/2014 22:00,0.81827,0.81737,($10.00),"$10,772.60 ",-9,Losing
902,9/23/2014 14:00,Sell,9/23/2014 14:00,0.80611,0.80637,($3.60),"$10,769.00 ",-2.6,Neutral
903,9/24/2014 8:00,Buy,9/24/2014 9:00,0.80633,0.80525,($11.80),"$10,757.20 ",-10.8,Losing
904,9/25/2014 3:00,Buy,9/25/2014 4:00,0.79549,0.79565,$0.60 ,"$10,757.80 ",1.6,Neutral
905,9/25/2014 6:00,Sell,9/25/2014 6:00,0.79577,0.79611,($4.40),"$10,753.40 ",-3.4,Neutral
906,9/30/2014 6:00,Buy,9/30/2014 7:00,0.77551,0.77595,$3.40 ,"$10,756.80 ",4.4,Neutral
907,10/2/2014 8:00,Buy,10/2/2014 8:00,0.78625,0.78771,$13.60 ,"$10,770.40 ",14.6,Winning
908,10/2/2014 11:00,Sell,10/2/2014 11:00,0.78552,0.78789,($24.70),"$10,745.70 ",-23.7,Losing
909,10/2/2014 20:00,Buy,10/2/2014 21:00,0.78892,0.78621,($28.10),"$10,717.60 ",-27.1,Losing
910,10/2/2014 23:00,Sell,10/3/2014 0:00,0.78664,0.78699,($4.50),"$10,713.10 ",-3.5,Neutral
911,10/3/2014 7:00,Buy,10/3/2014 7:00,0.78497,0.78582,$7.50 ,"$10,720.60 ",8.5,Winning
912,10/3/2014 10:00,Buy,10/3/2014 11:00,0.77741,0.77694,($5.70),"$10,714.90 ",-4.7,Neutral
913,10/6/2014 21:00,Buy,10/6/2014 22:00,0.78104,0.77945,($16.90),"$10,698.00 ",-15.9,Losing
914,10/7/2014 0:00,Sell,10/7/2014 0:00,0.77988,0.78071,($9.30),"$10,688.70 ",-8.3,Losing
915,10/9/2014 15:00,Buy,10/9/2014 16:00,0.78536,0.7861,$6.40 ,"$10,695.10 ",7.4,Winning
916,10/12/2014 16:00,Buy,10/12/2014 16:00,0.78052,0.78214,$15.20 ,"$10,710.30 ",16.2,Winning
917,10/12/2014 18:00,Sell,10/12/2014 18:00,0.78081,0.78105,($3.40),"$10,706.90 ",-2.4,Neutral
918,10/12/2014 21:00,Sell,10/12/2014 22:00,0.78392,0.78718,($33.60),"$10,673.30 ",-32.6,Losing
919,10/15/2014 6:00,Buy,10/15/2014 6:00,0.78239,0.7829,$4.10 ,"$10,677.40 ",5.1,Winning
920,10/16/2014 6:00,Buy,10/16/2014 6:00,0.78889,0.79157,$25.80 ,"$10,703.20 ",26.8,Winning
921,10/16/2014 16:00,Buy,10/16/2014 16:00,0.79375,0.79484,$9.90 ,"$10,713.10 ",10.9,Winning
922,10/20/2014 21:00,Sell,10/20/2014 21:00,0.79662,0.7962,$3.20 ,"$10,716.30 ",4.2,Neutral
923,10/21/2014 5:00,Buy,10/21/2014 5:00,0.7985,0.79893,$3.30 ,"$10,719.60 ",4.3,Neutral
924,10/21/2014 15:00,Buy,10/21/2014 15:00,0.79489,0.79554,$5.50 ,"$10,725.10 ",6.5,Winning
925,10/21/2014 20:00,Sell,10/21/2014 20:00,0.79661,0.7965,$0.10 ,"$10,725.20 ",1.1,Neutral
926,10/22/2014 22:00,Buy,10/22/2014 22:00,0.7839,0.78459,$5.90 ,"$10,731.10 ",6.9,Winning
927,10/22/2014 23:00,Sell,10/22/2014 23:00,0.78459,0.78522,($7.30),"$10,723.80 ",-6.3,Losing
928,10/23/2014 9:00,Buy,10/23/2014 9:00,0.78448,0.78429,($2.90),"$10,720.90 ",-1.9,Neutral
929,10/23/2014 16:00,Buy,10/23/2014 16:00,0.78115,0.78215,$9.00 ,"$10,729.90 ",10,Winning
930,10/24/2014 10:00,Sell,10/24/2014 10:00,0.78731,0.7855,$17.10 ,"$10,747.00 ",18.1,Winning
931,10/24/2014 13:00,Buy,10/24/2014 13:00,0.78455,0.78532,$6.70 ,"$10,753.70 ",7.7,Winning
932,10/26/2014 14:00,Sell,10/26/2014 14:00,0.78497,0.78588,($10.10),"$10,743.60 ",-9.1,Losing
933,10/27/2014 7:00,Sell,10/27/2014 7:00,0.78667,0.78662,($0.50),"$10,743.10 ",0.5,Neutral
934,10/27/2014 18:00,Buy,10/27/2014 19:00,0.78877,0.78907,$2.00 ,"$10,745.10 ",3,Neutral
935,10/28/2014 5:00,Buy,10/28/2014 5:00,0.78917,0.78928,$0.10 ,"$10,745.20 ",1.1,Neutral
936,10/30/2014 17:00,Buy,10/30/2014 17:00,0.78377,0.78425,$3.80 ,"$10,749.00 ",4.8,Neutral
937,10/30/2014 19:00,Buy,10/30/2014 19:00,0.7834,0.78378,$2.80 ,"$10,751.80 ",3.8,Neutral
938,11/4/2014 3:00,Buy,11/4/2014 3:00,0.77326,0.77489,$15.30 ,"$10,767.10 ",16.3,Winning
939,11/5/2014 3:00,Buy,11/5/2014 3:00,0.7784,0.77623,($22.70),"$10,744.40 ",-21.7,Losing
940,11/5/2014 6:00,Sell,11/5/2014 6:00,0.77438,0.77277,$15.10 ,"$10,759.50 ",16.1,Winning
941,11/5/2014 7:00,Buy,11/5/2014 7:00,0.77277,0.7732,$3.30 ,"$10,762.80 ",4.3,Neutral
942,11/5/2014 10:00,Buy,11/5/2014 10:00,0.77117,0.77152,$2.50 ,"$10,765.30 ",3.5,Neutral
943,11/5/2014 18:00,Buy,11/5/2014 18:00,0.77056,0.77103,$3.70 ,"$10,769.00 ",4.7,Neutral
944,11/5/2014 22:00,Sell,11/5/2014 22:00,0.76866,0.76849,$0.70 ,"$10,769.70 ",1.7,Neutral
945,11/10/2014 14:00,Buy,11/10/2014 15:00,0.77542,0.77444,($10.80),"$10,758.90 ",-9.8,Losing
946,11/12/2014 18:00,Buy,11/12/2014 18:00,0.78626,0.78614,($2.20),"$10,756.70 ",-1.2,Neutral
947,11/13/2014 13:00,Buy,11/13/2014 13:00,0.78842,0.78857,$0.50 ,"$10,757.20 ",1.5,Neutral
948,11/13/2014 16:00,Sell,11/13/2014 16:00,0.78861,0.78783,$6.80 ,"$10,764.00 ",7.8,Winning
949,11/17/2014 2:00,Buy,11/17/2014 2:00,0.79501,0.79454,($5.70),"$10,758.30 ",-4.7,Neutral
950,11/17/2014 4:00,Buy,11/17/2014 4:00,0.79388,0.79128,($27.00),"$10,731.30 ",-26,Losing
951,11/17/2014 7:00,Buy,11/17/2014 7:00,0.79136,0.79194,$4.80 ,"$10,736.10 ",5.8,Winning
952,11/17/2014 8:00,Sell,11/17/2014 8:00,0.79194,0.79228,($4.40),"$10,731.70 ",-3.4,Neutral
953,11/19/2014 9:00,Sell,11/19/2014 9:00,0.78765,0.7861,$14.50 ,"$10,746.20 ",15.5,Winning
954,11/19/2014 18:00,Buy,11/19/2014 18:00,0.78412,0.78385,($3.70),"$10,742.50 ",-2.7,Neutral
955,11/24/2014 11:00,Sell,11/24/2014 11:00,0.78594,0.78531,$5.30 ,"$10,747.80 ",6.3,Winning
956,11/24/2014 22:00,Buy,11/24/2014 22:00,0.7815,0.78171,$1.10 ,"$10,748.90 ",2.1,Neutral
957,11/26/2014 11:00,Sell,11/26/2014 11:00,0.7887,0.78784,$7.60 ,"$10,756.50 ",8.6,Winning
958,11/26/2014 17:00,Buy,11/26/2014 17:00,0.78651,0.78719,$5.80 ,"$10,762.30 ",6.8,Winning
959,11/26/2014 20:00,Buy,11/26/2014 20:00,0.78626,0.78711,$7.50 ,"$10,769.80 ",8.5,Winning
960,11/27/2014 4:00,Buy,11/27/2014 4:00,0.78856,0.78887,$2.10 ,"$10,771.90 ",3.1,Neutral
961,11/27/2014 6:00,Buy,11/27/2014 6:00,0.78755,0.78887,$12.20 ,"$10,784.10 ",13.2,Winning
962,11/27/2014 10:00,Buy,11/27/2014 11:00,0.78742,0.78651,($10.10),"$10,774.00 ",-9.1,Losing
963,12/1/2014 0:00,Sell,12/1/2014 0:00,0.7823,0.78114,$10.60 ,"$10,784.60 ",11.6,Winning
964,12/1/2014 16:00,Buy,12/1/2014 16:00,0.78741,0.78567,($18.40),"$10,766.20 ",-17.4,Losing
965,12/2/2014 18:00,Sell,12/2/2014 18:00,0.77937,0.78001,($7.40),"$10,758.80 ",-6.4,Losing
966,12/4/2014 2:00,Buy,12/4/2014 2:00,0.77354,0.77378,$1.40 ,"$10,760.20 ",2.4,Neutral
967,12/4/2014 11:00,Sell,12/4/2014 11:00,0.77907,0.78083,($18.60),"$10,741.60 ",-17.6,Losing
968,12/7/2014 15:00,Buy,12/7/2014 15:00,0.76932,0.76936,($0.60),"$10,741.00 ",0.4,Neutral
969,12/7/2014 18:00,Buy,12/7/2014 18:00,0.76796,0.7676,($4.60),"$10,736.40 ",-3.6,Neutral
970,12/8/2014 17:00,Buy,12/8/2014 17:00,0.76472,0.766,$11.80 ,"$10,748.20 ",12.8,Winning
971,12/9/2014 15:00,Buy,12/9/2014 15:00,0.76847,0.76787,($7.00),"$10,741.20 ",-6,Losing
972,12/11/2014 0:00,Buy,12/11/2014 0:00,0.77981,0.78023,$3.20 ,"$10,744.40 ",4.2,Neutral
973,12/11/2014 5:00,Buy,12/11/2014 5:00,0.77842,0.7808,$22.80 ,"$10,767.20 ",23.8,Winning
974,12/11/2014 11:00,Buy,12/11/2014 11:00,0.77962,0.77991,$1.90 ,"$10,769.10 ",2.9,Neutral
975,12/16/2014 11:00,Buy,12/16/2014 11:00,0.7781,0.77845,$2.50 ,"$10,771.60 ",3.5,Neutral
976,12/16/2014 15:00,Buy,12/16/2014 15:00,0.77796,0.77878,$7.20 ,"$10,778.80 ",8.2,Winning
977,12/16/2014 18:00,Buy,12/16/2014 18:00,0.77781,0.77884,$9.30 ,"$10,788.10 ",10.3,Winning
978,12/16/2014 23:00,Buy,12/17/2014 2:00,0.77354,0.77243,($12.10),"$10,776.00 ",-11.1,Losing
979,12/17/2014 4:00,Sell,12/17/2014 4:00,0.77199,0.77223,($3.40),"$10,772.60 ",-2.4,Neutral
980,12/17/2014 7:00,Sell,12/17/2014 7:00,0.77405,0.77366,$2.90 ,"$10,775.50 ",3.9,Neutral
981,12/18/2014 14:00,Buy,12/18/2014 14:00,0.7732,0.77409,$7.90 ,"$10,783.40 ",8.9,Winning
982,12/19/2014 4:00,Buy,12/19/2014 6:00,0.77705,0.77749,$3.40 ,"$10,786.80 ",4.4,Neutral
983,12/19/2014 12:00,Buy,12/19/2014 14:00,0.77438,0.77482,$3.40 ,"$10,790.20 ",4.4,Neutral
984,12/19/2014 15:00,Sell,12/19/2014 15:00,0.77482,0.77456,$1.60 ,"$10,791.80 ",2.6,Neutral
985,12/23/2014 20:00,Sell,12/23/2014 20:00,0.77301,0.77196,$9.50 ,"$10,801.30 ",10.5,Winning
986,12/29/2014 5:00,Sell,12/29/2014 5:00,0.77974,0.77864,$10.00 ,"$10,811.30 ",11,Winning
987,12/30/2014 15:00,Buy,12/30/2014 16:00,0.78231,0.78282,$4.10 ,"$10,815.40 ",5.1,Winning
988,12/31/2014 2:00,Buy,12/31/2014 2:00,0.78271,0.78338,$5.70 ,"$10,821.10 ",6.7,Winning
989,1/1/2015 23:00,Buy,1/2/2015 0:00,0.77556,0.77537,($2.90),"$10,818.20 ",-1.9,Neutral
990,1/2/2015 2:00,Sell,1/2/2015 2:00,0.77569,0.77542,$1.70 ,"$10,819.90 ",2.7,Neutral
991,1/5/2015 11:00,Sell,1/5/2015 11:00,0.77005,0.77002,($0.70),"$10,819.20 ",0.3,Neutral
992,1/5/2015 17:00,Buy,1/5/2015 17:00,0.76815,0.76835,$1.00 ,"$10,820.20 ",2,Neutral
993,1/5/2015 20:00,Sell,1/5/2015 20:00,0.77112,0.77055,$4.70 ,"$10,824.90 ",5.7,Winning
994,1/6/2015 12:00,Sell,1/6/2015 12:00,0.78042,0.77905,$12.70 ,"$10,837.60 ",13.7,Winning
995,1/6/2015 16:00,Buy,1/6/2015 18:00,0.77707,0.77421,($29.60),"$10,808.00 ",-28.6,Losing
996,1/6/2015 20:00,Buy,1/6/2015 20:00,0.77377,0.77589,$20.20 ,"$10,828.20 ",21.2,Winning
997,1/7/2015 3:00,Sell,1/7/2015 3:00,0.77618,0.77553,$5.50 ,"$10,833.70 ",6.5,Winning
998,1/8/2015 6:00,Buy,1/8/2015 6:00,0.77855,0.77897,$3.20 ,"$10,836.90 ",4.2,Neutral
999,1/11/2015 16:00,Sell,1/11/2015 16:00,0.78448,0.78448,($1.00),"$10,835.90 ",0,Neutral
1000,1/12/2015 2:00,Buy,1/12/2015 2:00,0.78393,0.78311,($9.20),"$10,826.70 ",-8.2,Losing
1001,1/12/2015 4:00,Buy,1/12/2015 6:00,0.78076,0.77753,($33.30),"$10,793.40 ",-32.3,Losing
1002,1/12/2015 8:00,Buy,1/12/2015 8:00,0.77377,0.77524,$13.70 ,"$10,807.10 ",14.7,Winning
1003,1/12/2015 14:00,Sell,1/12/2015 14:00,0.77774,0.77744,$2.00 ,"$10,809.10 ",3,Neutral
1004,1/12/2015 16:00,Sell,1/12/2015 16:00,0.77822,0.77813,($0.10),"$10,809.00 ",0.9,Neutral
1005,1/13/2015 1:00,Buy,1/13/2015 1:00,0.77645,0.77684,$2.90 ,"$10,811.90 ",3.9,Neutral
1006,1/13/2015 5:00,Sell,1/13/2015 5:00,0.77541,0.77437,$9.40 ,"$10,821.30 ",10.4,Winning
1007,1/13/2015 7:00,Buy,1/13/2015 7:00,0.77371,0.77523,$14.20 ,"$10,835.50 ",15.2,Winning
1008,1/13/2015 9:00,Buy,1/13/2015 9:00,0.77233,0.77184,($5.90),"$10,829.60 ",-4.9,Neutral
1009,1/13/2015 19:00,Sell,1/13/2015 19:00,0.77404,0.77343,$5.10 ,"$10,834.70 ",6.1,Winning
1010,1/13/2015 21:00,Buy,1/13/2015 21:00,0.77268,0.7713,($14.80),"$10,819.90 ",-13.8,Losing
1011,1/14/2015 2:00,Buy,1/14/2015 2:00,0.76934,0.77271,$32.70 ,"$10,852.60 ",33.7,Winning
1012,1/14/2015 8:00,Buy,1/14/2015 8:00,0.77103,0.7762,$50.70 ,"$10,903.30 ",51.7,Winning
1013,1/14/2015 11:00,Sell,1/14/2015 11:00,0.773,0.77431,($14.10),"$10,889.20 ",-13.1,Losing
1014,1/15/2015 8:00,Sell,1/15/2015 8:00,0.78825,0.7842,$39.50 ,"$10,928.70 ",40.5,Winning
1015,1/20/2015 20:00,Buy,1/20/2015 20:00,0.76283,0.76471,$17.80 ,"$10,946.50 ",18.8,Winning
1016,1/21/2015 4:00,Buy,1/21/2015 4:00,0.76365,0.76331,($4.40),"$10,942.10 ",-3.4,Neutral
1017,1/21/2015 10:00,Sell,1/21/2015 10:00,0.77006,0.76135,$86.10 ,"$11,028.20 ",87.1,Winning
1018,1/21/2015 11:00,Buy,1/21/2015 17:00,0.76135,0.75656,($48.90),"$10,979.30 ",-47.9,Losing
1019,1/21/2015 22:00,Buy,1/21/2015 22:00,0.75266,0.75266,($1.00),"$10,978.30 ",0,Neutral
1020,1/22/2015 6:00,Sell,1/22/2015 6:00,0.7566,0.75742,($9.20),"$10,969.10 ",-8.2,Losing
1021,1/22/2015 9:00,Buy,1/22/2015 9:00,0.75355,0.75454,$8.90 ,"$10,978.00 ",9.9,Winning
1022,1/22/2015 16:00,Buy,1/22/2015 16:00,0.74877,0.75023,$13.60 ,"$10,991.60 ",14.6,Winning
1023,1/23/2015 0:00,Buy,1/23/2015 0:00,0.74912,0.749,($2.20),"$10,989.40 ",-1.2,Neutral
1024,1/23/2015 7:00,Buy,1/23/2015 7:00,0.74572,0.74411,($17.10),"$10,972.30 ",-16.1,Losing
1025,1/25/2015 18:00,Buy,1/25/2015 18:00,0.74154,0.74152,($1.20),"$10,971.10 ",-0.2,Neutral
1026,1/26/2015 9:00,Buy,1/26/2015 10:00,0.74273,0.74154,($12.90),"$10,958.20 ",-11.9,Losing
1027,1/28/2015 18:00,Buy,1/28/2015 19:00,0.73178,0.73406,$21.80 ,"$10,980.00 ",22.8,Winning
1028,2/2/2015 17:00,Buy,2/2/2015 17:00,0.72949,0.72975,$1.60 ,"$10,981.60 ",2.6,Neutral
1029,2/2/2015 23:00,Buy,2/3/2015 1:00,0.72027,0.72129,$9.20 ,"$10,990.80 ",10.2,Winning
1030,2/3/2015 3:00,Buy,2/3/2015 3:00,0.71924,0.71995,$6.10 ,"$10,996.90 ",7.1,Winning
1031,2/3/2015 9:00,Sell,2/3/2015 9:00,0.72509,0.72505,($0.60),"$10,996.30 ",0.4,Neutral
1032,2/3/2015 19:00,Buy,2/3/2015 19:00,0.73328,0.73843,$50.50 ,"$11,046.80 ",51.5,Winning
1033,2/4/2015 0:00,Sell,2/4/2015 0:00,0.74183,0.74347,($17.40),"$11,029.40 ",-16.4,Losing
1034,2/4/2015 5:00,Buy,2/4/2015 6:00,0.73833,0.73987,$14.40 ,"$11,043.80 ",15.4,Winning
1035,2/9/2015 6:00,Sell,2/9/2015 6:00,0.74181,0.74045,$12.60 ,"$11,056.40 ",13.6,Winning
1036,2/9/2015 22:00,Sell,2/9/2015 22:00,0.74371,0.74346,$1.50 ,"$11,057.90 ",2.5,Neutral
1037,2/11/2015 20:00,Sell,2/11/2015 20:00,0.73504,0.73491,$0.30 ,"$11,058.20 ",1.3,Neutral
1038,2/11/2015 22:00,Buy,2/11/2015 22:00,0.73374,0.7344,$5.60 ,"$11,063.80 ",6.6,Winning
1039,2/12/2015 3:00,Buy,2/12/2015 3:00,0.73323,0.73399,$6.60 ,"$11,070.40 ",7.6,Winning
1040,2/12/2015 17:00,Buy,2/12/2015 17:00,0.74219,0.74197,($3.20),"$11,067.20 ",-2.2,Neutral
1041,2/12/2015 20:00,Sell,2/12/2015 20:00,0.74228,0.74275,($5.70),"$11,061.50 ",-4.7,Neutral
1042,2/13/2015 5:00,Buy,2/13/2015 6:00,0.74269,0.7429,$1.10 ,"$11,062.60 ",2.1,Neutral
1043,2/16/2015 9:00,Buy,2/16/2015 11:00,0.75078,0.74978,($11.00),"$11,051.60 ",-10,Losing
1044,2/16/2015 13:00,Sell,2/16/2015 13:00,0.74961,0.74835,$11.60 ,"$11,063.20 ",12.6,Winning
1045,2/16/2015 14:00,Buy,2/16/2015 14:00,0.74835,0.74939,$9.40 ,"$11,072.60 ",10.4,Winning
1046,2/16/2015 18:00,Sell,2/16/2015 18:00,0.74908,0.74844,$5.40 ,"$11,078.00 ",6.4,Winning
1047,2/16/2015 22:00,Sell,2/16/2015 22:00,0.75246,0.75166,$7.00 ,"$11,085.00 ",8,Winning
1048,2/17/2015 6:00,Sell,2/17/2015 6:00,0.75354,0.7533,$1.40 ,"$11,086.40 ",2.4,Neutral
1049,2/24/2015 5:00,Buy,2/24/2015 5:00,0.74374,0.7451,$12.60 ,"$11,099.00 ",13.6,Winning
1050,2/24/2015 7:00,Sell,2/24/2015 7:00,0.74452,0.74465,($2.30),"$11,096.70 ",-1.3,Neutral
1051,2/24/2015 17:00,Sell,2/24/2015 17:00,0.74898,0.74864,$2.40 ,"$11,099.10 ",3.4,Neutral
1052,2/26/2015 3:00,Sell,2/26/2015 3:00,0.75732,0.75924,($20.20),"$11,078.90 ",-19.2,Losing
1053,2/26/2015 9:00,Buy,2/26/2015 10:00,0.75555,0.75454,($11.10),"$11,067.80 ",-10.1,Losing
1054,2/26/2015 12:00,Sell,2/26/2015 12:00,0.75526,0.75431,$8.50 ,"$11,076.30 ",9.5,Winning
1055,2/26/2015 14:00,Buy,2/26/2015 14:00,0.75311,0.75225,($9.60),"$11,066.70 ",-8.6,Losing
1056,2/26/2015 17:00,Sell,2/26/2015 18:00,0.75279,0.75362,($9.30),"$11,057.40 ",-8.3,Losing
1057,3/2/2015 2:00,Sell,3/2/2015 2:00,0.75269,0.7519,$6.90 ,"$11,064.30 ",7.9,Winning
1058,3/2/2015 5:00,Sell,3/2/2015 5:00,0.75368,0.75286,$7.20 ,"$11,071.50 ",8.2,Winning
1059,3/2/2015 16:00,Sell,3/2/2015 16:00,0.75086,0.75045,$3.10 ,"$11,074.60 ",4.1,Neutral
1060,3/2/2015 17:00,Buy,3/2/2015 17:00,0.75045,0.75013,($4.20),"$11,070.40 ",-3.2,Neutral
1061,3/3/2015 1:00,Sell,3/3/2015 1:00,0.75438,0.75389,$3.90 ,"$11,074.30 ",4.9,Neutral
1062,3/3/2015 5:00,Buy,3/3/2015 6:00,0.7533,0.75349,$0.90 ,"$11,075.20 ",1.9,Neutral
1063,3/3/2015 15:00,Buy,3/3/2015 17:00,0.75471,0.75475,($0.60),"$11,074.60 ",0.4,Neutral
1064,3/4/2015 5:00,Sell,3/4/2015 5:00,0.75844,0.75859,($2.50),"$11,072.10 ",-1.5,Neutral
1065,3/4/2015 10:00,Buy,3/4/2015 10:00,0.75802,0.7578,($3.20),"$11,068.90 ",-2.2,Neutral
1066,3/4/2015 16:00,Sell,3/4/2015 16:00,0.76024,0.75815,$19.90 ,"$11,088.80 ",20.9,Winning
1067,3/4/2015 17:00,Buy,3/4/2015 17:00,0.75815,0.75827,$0.20 ,"$11,089.00 ",1.2,Neutral
1068,3/4/2015 21:00,Buy,3/4/2015 21:00,0.75718,0.75511,($21.70),"$11,067.30 ",-20.7,Losing
1069,3/5/2015 0:00,Buy,3/5/2015 5:00,0.75517,0.75208,($31.90),"$11,035.40 ",-30.9,Losing
1070,3/5/2015 6:00,Sell,3/5/2015 6:00,0.75208,0.75112,$8.60 ,"$11,044.00 ",9.6,Winning
1071,3/5/2015 7:00,Buy,3/5/2015 7:00,0.75112,0.74938,($18.40),"$11,025.60 ",-17.4,Losing
1072,3/5/2015 10:00,Buy,3/5/2015 10:00,0.74822,0.74771,($6.10),"$11,019.50 ",-5.1,Losing
1073,3/5/2015 12:00,Buy,3/5/2015 12:00,0.74631,0.74593,($4.80),"$11,014.70 ",-3.8,Neutral
1074,3/6/2015 1:00,Buy,3/6/2015 2:00,0.74726,0.74683,($5.30),"$11,009.40 ",-4.3,Neutral
1075,3/6/2015 8:00,Sell,3/6/2015 8:00,0.7494,0.74156,$77.40 ,"$11,086.80 ",78.4,Winning
1076,3/6/2015 9:00,Buy,3/6/2015 14:00,0.74156,0.73692,($47.40),"$11,039.40 ",-46.4,Losing
1077,3/10/2015 2:00,Sell,3/10/2015 2:00,0.72959,0.73101,($15.20),"$11,024.20 ",-14.2,Losing
1078,3/10/2015 23:00,Buy,3/11/2015 0:00,0.72426,0.72461,$2.50 ,"$11,026.70 ",3.5,Neutral
1079,3/11/2015 2:00,Sell,3/11/2015 2:00,0.72463,0.7254,($8.70),"$11,018.00 ",-7.7,Losing
1080,3/11/2015 21:00,Sell,3/11/2015 21:00,0.73164,0.73137,$1.70 ,"$11,019.70 ",2.7,Neutral
1081,3/13/2015 0:00,Buy,3/13/2015 1:00,0.73765,0.73694,($8.10),"$11,011.60 ",-7.1,Losing
1082,3/13/2015 3:00,Buy,3/13/2015 3:00,0.73576,0.7373,$14.40 ,"$11,026.00 ",15.4,Winning
1083,3/13/2015 5:00,Sell,3/13/2015 5:00,0.73612,0.73352,$25.00 ,"$11,051.00 ",26,Winning
1084,3/13/2015 6:00,Buy,3/13/2015 6:00,0.73352,0.73314,($4.80),"$11,046.20 ",-3.8,Neutral
1085,3/13/2015 11:00,Sell,3/13/2015 11:00,0.73296,0.73281,$0.50 ,"$11,046.70 ",1.5,Neutral
1086,3/16/2015 13:00,Sell,3/16/2015 13:00,0.74044,0.73903,$13.10 ,"$11,059.80 ",14.1,Winning
1087,3/16/2015 16:00,Buy,3/16/2015 17:00,0.73752,0.73696,($6.60),"$11,053.20 ",-5.6,Losing
1088,3/17/2015 17:00,Sell,3/17/2015 17:00,0.73033,0.73158,($13.50),"$11,039.70 ",-12.5,Losing
1089,3/18/2015 2:00,Buy,3/18/2015 2:00,0.7294,0.73013,$6.30 ,"$11,046.00 ",7.3,Winning
1090,3/19/2015 14:00,Sell,3/19/2015 14:00,0.73823,0.73797,$1.60 ,"$11,047.60 ",2.6,Neutral
1091,3/23/2015 20:00,Buy,3/23/2015 21:00,0.7651,0.76403,($11.70),"$11,035.90 ",-10.7,Losing
1092,3/24/2015 0:00,Buy,3/24/2015 0:00,0.76279,0.76543,$25.40 ,"$11,061.30 ",26.4,Winning
1093,3/24/2015 6:00,Buy,3/24/2015 6:00,0.76393,0.76668,$26.50 ,"$11,087.80 ",27.5,Winning
1094,3/24/2015 20:00,Buy,3/24/2015 20:00,0.76237,0.76363,$11.60 ,"$11,099.40 ",12.6,Winning
1095,3/30/2015 7:00,Sell,3/30/2015 7:00,0.75227,0.75122,$9.50 ,"$11,108.90 ",10.5,Winning
1096,3/30/2015 11:00,Sell,3/30/2015 11:00,0.75144,0.75108,$2.60 ,"$11,111.50 ",3.6,Neutral
1097,3/30/2015 16:00,Buy,3/30/2015 16:00,0.74879,0.74894,$0.50 ,"$11,112.00 ",1.5,Neutral
1098,3/30/2015 18:00,Buy,3/30/2015 18:00,0.74912,0.74948,$2.60 ,"$11,114.60 ",3.6,Neutral
1099,3/30/2015 19:00,Sell,3/30/2015 19:00,0.74948,0.74968,($3.00),"$11,111.60 ",-2,Neutral
1100,3/31/2015 0:00,Buy,3/31/2015 0:00,0.74782,0.74855,$6.30 ,"$11,117.90 ",7.3,Winning
1101,3/31/2015 3:00,Sell,3/31/2015 3:00,0.7483,0.74657,$16.30 ,"$11,134.20 ",17.3,Winning
1102,3/31/2015 11:00,Sell,3/31/2015 11:00,0.74985,0.74834,$14.10 ,"$11,148.30 ",15.1,Winning
1103,4/6/2015 6:00,Buy,4/6/2015 6:00,0.75932,0.75922,($2.00),"$11,146.30 ",-1,Neutral
1104,4/6/2015 11:00,Sell,4/6/2015 11:00,0.76141,0.76017,$11.40 ,"$11,157.70 ",12.4,Winning
1105,4/6/2015 14:00,Buy,4/6/2015 15:00,0.75781,0.75534,($25.70),"$11,132.00 ",-24.7,Losing
1106,4/6/2015 17:00,Sell,4/6/2015 17:00,0.7539,0.75455,($7.50),"$11,124.50 ",-6.5,Losing
1107,4/7/2015 5:00,Buy,4/7/2015 5:00,0.75193,0.75452,$24.90 ,"$11,149.40 ",25.9,Winning
